block,block_name,channel,minimum,maximum,rms,channel_scale,tensor_scale,rms_over_tensor_scale,approximate_int8_codes
4,model.mobilevit.encoder.layer.1.layer.2,34,-0.27846455574035645,10.638971328735352,1.5261650085449219,0.04281347244977951,0.06761731207370758,22.57062530517578,162
4,model.mobilevit.encoder.layer.1.layer.2,35,-0.27846455574035645,1.6902412176132202,0.22624273598194122,0.007720415014773607,0.06761731207370758,3.3459291458129883,30
4,model.mobilevit.encoder.layer.1.layer.2,36,-0.27846455574035645,2.927734851837158,0.48807528614997864,0.012573330663144588,0.06761731207370758,7.218200206756592,48
4,model.mobilevit.encoder.layer.1.layer.2,37,-0.27846455574035645,5.066493988037109,1.14335036277771,0.020960621535778046,0.06761731207370758,16.909135818481445,80
4,model.mobilevit.encoder.layer.1.layer.2,38,-0.27846455574035645,0.42551344633102417,0.10846024006605148,0.002760698087513447,0.06761731207370758,1.6040306091308594,11
4,model.mobilevit.encoder.layer.1.layer.2,39,-0.27846455574035645,2.915386915206909,0.4848862290382385,0.012524907477200031,0.06761731207370758,7.171036720275879,48
4,model.mobilevit.encoder.layer.1.layer.2,40,-0.27846458554267883,0.689639687538147,0.19317786395549774,0.0037964871153235435,0.06761731207370758,2.856929063796997,15
4,model.mobilevit.encoder.layer.1.layer.2,41,-0.27846458554267883,2.620753049850464,0.3951374888420105,0.01136948075145483,0.06761731207370758,5.8437323570251465,43
4,model.mobilevit.encoder.layer.1.layer.2,42,-0.27846455574035645,3.2387502193450928,0.6314885020256042,0.01379299908876419,0.06761731207370758,9.339154243469238,53
4,model.mobilevit.encoder.layer.1.layer.2,43,-0.27846458554267883,2.387143135070801,0.29624179005622864,0.010453363880515099,0.06761731207370758,4.381153106689453,40
4,model.mobilevit.encoder.layer.1.layer.2,44,-0.2784644067287445,3.071312427520752,0.3067740797996521,0.013136379420757294,0.06761731207370758,4.536916255950928,50
4,model.mobilevit.encoder.layer.1.layer.2,45,-0.27846455574035645,4.031453609466553,0.5604258179664612,0.016901640221476555,0.06761731207370758,8.288200378417969,64
4,model.mobilevit.encoder.layer.1.layer.2,46,-0.27846455574035645,1.320330023765564,0.38916754722595215,0.006269782781600952,0.06761731207370758,5.7554426193237305,24
4,model.mobilevit.encoder.layer.1.layer.2,47,-0.2640824317932129,0.510822057723999,0.0675588995218277,0.0030388410668820143,0.06761731207370758,0.9991361498832703,12
5,model.mobilevit.encoder.layer.2.downsampling_layer,0,-0.07165772467851639,0.1282774657011032,0.014327626675367355,0.0007840595790185034,0.1950584203004837,0.07345300167798996,2
5,model.mobilevit.encoder.layer.2.downsampling_layer,1,-0.27846455574035645,8.633051872253418,1.116939663887024,0.034947123378515244,0.1950584203004837,5.726180076599121,46
5,model.mobilevit.encoder.layer.2.downsampling_layer,2,-0.27831098437309265,0.7471661567687988,0.33818742632865906,0.004021479282528162,0.1950584203004837,1.733775019645691,6
5,model.mobilevit.encoder.layer.2.downsampling_layer,3,-0.10128211230039597,0.1571052223443985,0.0233248770236969,0.0010132836177945137,0.1950584203004837,0.11957892775535583,2
5,model.mobilevit.encoder.layer.2.downsampling_layer,4,-0.18408988416194916,0.09956815838813782,0.028845423832535744,0.0011123843723908067,0.1950584203004837,0.1478809416294098,2
5,model.mobilevit.encoder.layer.2.downsampling_layer,5,-0.22901982069015503,0.15773852169513702,0.07356666028499603,0.0015166993252933025,0.1950584203004837,0.3771519362926483,2
