block,channel,weight_abs_max,weight_mean_abs,weight_std,activation_scale
5,32,0.4454430937767029,0.1501968801021576,0.1963665783405304,0.0053620571270585
5,33,0.421359121799469,0.15888987481594086,0.18772520124912262,0.0079674525186419
5,34,0.4324820339679718,0.152654767036438,0.1928897649049759,0.1950584203004837
5,35,0.4913176894187927,0.15606437623500824,0.1986435204744339,0.000645923486445
5,36,0.5478617548942566,0.15276221930980682,0.19867856800556183,0.0043701706454157
5,37,0.5126423239707947,0.1701507568359375,0.20410338044166565,0.0194304306060075
5,38,0.46981310844421387,0.13497291505336761,0.17345952987670898,0.0136831067502498
5,39,0.5002120733261108,0.17187047004699707,0.20925301313400269,0.0300011169165372
5,40,0.48330479860305786,0.15762895345687866,0.2025679647922516,0.0114552052691578
5,41,0.5339441895484924,0.1560429483652115,0.1833413988351822,0.0010172958718612
5,42,0.9497253894805908,0.12315955013036728,0.23633022606372833,0.0083477236330509
5,43,0.4837709367275238,0.1627051681280136,0.19645123183727264,0.0370319113135337
5,44,0.5150362253189087,0.14645244181156158,0.16484543681144714,0.0041472939774394
5,45,0.4033474028110504,0.15631656348705292,0.19070075452327728,0.0189280975610017
5,46,0.6611472368240356,0.12996894121170044,0.19212861359119415,0.0115320133045315
5,47,0.6917804479598999,0.15465153753757477,0.20542486011981964,0.0034773629158735
6,0,0.5055031180381775,0.13938356935977936,0.19702157378196716,0.0009416222455911
6,1,0.6810673475265503,0.153438538312912,0.20588326454162598,0.0016027078963816
6,2,0.6192126870155334,0.15481582283973694,0.19216108322143555,0.0007453935686498
6,3,1.0445806980133057,0.132840096950531,0.2163422703742981,0.0051482459530234
6,4,0.4985755681991577,0.15166115760803223,0.19709168374538422,0.0052662449888885
6,5,0.5494481921195984,0.1562180370092392,0.19459693133831024,0.0051191234961152
6,6,0.4212700426578522,0.1550128310918808,0.19011089205741882,0.0119590610265731
6,7,0.5680723190307617,0.1330678015947342,0.18339762091636658,0.0222927499562501
6,8,0.5784304738044739,0.13784068822860718,0.17908334732055664,0.0082938112318515
6,9,0.590502142906189,0.14874468743801117,0.19944952428340912,0.010120864957571
6,10,0.4942377507686615,0.16020357608795166,0.20111018419265747,0.0093021523207426
6,11,0.65628981590271,0.13391707837581635,0.18144522607326508,0.0106734922155737
6,12,1.0341864824295044,0.11322999000549316,0.19841541349887848,0.0122977569699287
6,13,0.5988389253616333,0.12684045732021332,0.183358296751976,0.0147407129406929
6,14,0.8840360045433044,0.1329634040594101,0.20158332586288452,0.0091768940910696
6,15,1.1189079284667969,0.13481731712818146,0.2181471437215805,0.0022339660208672
6,16,0.4741588830947876,0.15667906403541565,0.19227643311023712,0.0063474061898887
6,17,1.0306578874588013,0.14687319099903107,0.2202404886484146,0.0008862075046636
6,18,1.0049668550491333,0.1353078931570053,0.22259530425071716,0.0202866364270448
6,19,0.8726370334625244,0.14359940588474274,0.2079716920852661,0.0005093969521112
6,20,0.48144295811653137,0.15315194427967072,0.18864405155181885,0.0122565142810344
6,21,1.0056275129318237,0.12815284729003906,0.20237897336483002,0.0059048207476735
6,22,0.5368232131004333,0.15692660212516785,0.1990724354982376,0.014177550561726
6,23,0.5412043333053589,0.15349045395851135,0.20269906520843506,0.0023310696706175
6,24,0.6101358532905579,0.14948920905590057,0.2015123814344406,0.0547528713941574
6,25,0.6631826758384705,0.15072937309741974,0.19727489352226257,0.0287481565028429
6,26,0.5969655513763428,0.1579543799161911,0.19786004722118378,0.0133237857371568
6,27,0.6218438744544983,0.16724197566509247,0.20673254132270813,0.0118151661008596
6,28,0.6174365282058716,0.14833146333694458,0.19763870537281036,0.0037236944772303
6,29,0.9282108545303345,0.13659365475177765,0.20447036623954773,0.012748098000884
6,30,1.0668684244155884,0.14270465075969696,0.22293296456336975,0.0090377843007445
6,31,0.6720594167709351,0.1578240990638733,0.19972272217273712,0.0071374308317899
6,32,0.6219486594200134,0.14259105920791626,0.19879686832427979,0.0219265706837177
6,33,0.6082920432090759,0.138860285282135,0.18656539916992188,0.0237874500453472
6,34,0.5411383509635925,0.1219513788819313,0.17803198099136353,0.0021315403282642
6,35,0.6848409175872803,0.1601458042860031,0.20602744817733765,0.0053974743932485
6,36,0.5063252449035645,0.13954581320285797,0.18727698922157288,0.0107254162430763
6,37,0.6789491176605225,0.1460886001586914,0.2104215770959854,0.0010248969774693
6,38,0.5070773363113403,0.15901628136634827,0.19550146162509918,0.0124565288424491
6,39,0.5543330311775208,0.14338980615139008,0.18953214585781097,0.0122031206265091
6,40,0.5582596063613892,0.11451319605112076,0.1641881763935089,0.0175306983292102
6,41,0.9003188014030457,0.14004166424274445,0.21572968363761902,0.0092861205339431
6,42,1.0520943403244019,0.14060945808887482,0.20661762356758118,0.0080036371946334
6,43,0.5297924280166626,0.14869095385074615,0.18939916789531708,0.0046117706224322
6,44,0.5138947367668152,0.15181109309196472,0.1895919144153595,0.0026380924973636
6,45,0.4248112738132477,0.1551346778869629,0.19426150619983673,0.0146566703915596
6,46,0.6205139756202698,0.1277984380722046,0.18544434010982513,0.010553210042417
6,47,0.6808129549026489,0.15461713075637817,0.20889562368392944,0.0136006325483322
6,48,0.47433656454086304,0.15760774910449982,0.19224028289318085,0.0008739404729567
6,49,0.5129716992378235,0.15739670395851135,0.2053328901529312,0.0020184938330203
6,50,0.85580974817276,0.14062301814556122,0.20425109565258026,0.0140018975362181
6,51,0.8022269010543823,0.14364807307720184,0.21315406262874603,0.0201769527047872
6,52,0.622946560382843,0.15678635239601135,0.2045033574104309,0.0085317324846982
6,53,0.4378969669342041,0.15695330500602722,0.19444501399993896,0.0106142219156026
6,54,0.8345178365707397,0.11885520070791245,0.20382097363471985,0.0523854047060012
6,55,0.5268303155899048,0.15455052256584167,0.1917852759361267,0.0018635628512129
6,56,0.5638664960861206,0.13619780540466309,0.18528977036476135,0.0184747725725173
6,57,0.9643098711967468,0.12387022376060486,0.19353045523166656,0.0078107980079948
6,58,0.7148122787475586,0.15573431551456451,0.2075996994972229,0.001774190692231
6,59,0.571656346321106,0.13217373192310333,0.18969152867794037,0.0117294108495116
6,60,0.6474694609642029,0.15135695040225983,0.1903163641691208,0.0129188671708107
6,61,1.0233436822891235,0.13448487222194672,0.2177322506904602,0.0022194613702595
6,62,0.4279029071331024,0.15413916110992432,0.18949545919895172,0.0069177760742604
6,63,0.5278690457344055,0.15649749338626862,0.1952996402978897,0.031180927529931
6,64,0.387043833732605,0.1545642614364624,0.18203938007354736,0.0121350437402725
6,65,0.7199717164039612,0.1309812217950821,0.17232675850391388,0.0161717478185892
6,66,0.7129514217376709,0.1594201922416687,0.2093965858221054,0.0046423962339758
6,67,0.5445753335952759,0.1440812349319458,0.18573834002017975,0.0097645753994584
6,68,0.4873460829257965,0.14910882711410522,0.18530845642089844,0.0144123472273349
6,69,0.5618111491203308,0.15163902938365936,0.20258745551109314,0.0130195282399654
6,70,0.5073733925819397,0.14812429249286652,0.18843337893486023,0.0162904970347881
6,71,0.5712677836418152,0.15192370116710663,0.19001996517181396,0.0177931059151887
6,72,0.4723762571811676,0.15965431928634644,0.18777133524417877,0.0103988200426101
6,73,0.5988189578056335,0.16240383684635162,0.20569664239883423,0.0092540113255381
6,74,1.0755163431167603,0.12993279099464417,0.21035441756248474,0.0076135951094329
6,75,0.43019869923591614,0.16441480815410614,0.19204242527484894,0.0131520126014947
6,76,0.5895050764083862,0.15874356031417847,0.21194368600845337,0.0175257362425327
6,77,0.3800242245197296,0.15949514508247375,0.1812085211277008,0.0043307328596711
6,78,0.47009336948394775,0.15540127456188202,0.19312356412410736,0.0137362238019704
6,79,0.48545923829078674,0.15810932219028473,0.20077861845493317,0.0084095876663923
6,80,0.42511215806007385,0.16089749336242676,0.19425265491008759,0.0194658730179071
6,81,0.833847165107727,0.15765558183193207,0.2154625803232193,0.0119497859850525
6,82,0.5955564975738525,0.15300136804580688,0.1916828453540802,0.0010616035433486
6,83,0.6930174231529236,0.1355535238981247,0.18775628507137299,0.0260576102882623
6,84,0.45094504952430725,0.14919154345989227,0.18508639931678772,0.0147573733702301
6,85,0.4974540174007416,0.14813023805618286,0.18571797013282776,0.0018534702248871
6,86,0.6802902221679688,0.13785487413406372,0.18982920050621033,0.0074005872011184
6,87,0.6265810132026672,0.15117663145065308,0.19544175267219543,0.0184223316609859
6,88,0.5921468734741211,0.1497264951467514,0.18803104758262634,0.0145899727940559
6,89,0.472766250371933,0.1410210281610489,0.17100761830806732,0.0131056336686015
6,90,0.5908000469207764,0.14992409944534302,0.2006639838218689,0.0021839870605617
6,91,0.9622006416320801,0.12873905897140503,0.20604242384433746,0.0012986854417249
6,92,0.5472733974456787,0.15267543494701385,0.19903312623500824,0.0159527603536844
6,93,0.5886114239692688,0.12605498731136322,0.1822976917028427,0.015090481378138
6,94,0.5985315442085266,0.1393863558769226,0.18442073464393616,0.0076340632513165
6,95,0.4244838058948517,0.1482420712709427,0.18143321573734283,0.0086307991296052
7,0,0.43783628940582275,0.1706485003232956,0.20346327126026154,0.0054215472191572
7,1,1.0302175283432007,0.15337108075618744,0.21230772137641907,0.0167905315756797
7,2,0.42141270637512207,0.16165494918823242,0.19562366604804993,0.0149865616112947
7,3,0.5301799178123474,0.15769146382808685,0.1920386552810669,0.0154630811884999
7,4,0.43947669863700867,0.15852594375610352,0.19641661643981934,0.0010960614308714
7,5,0.39850178360939026,0.16390882432460785,0.19418396055698395,0.015753511339426
7,6,0.7388929128646851,0.14557616412639618,0.19216680526733398,0.0140279047191143
7,7,0.5171834826469421,0.16273975372314453,0.1955241560935974,0.0195081550627946
7,8,0.6281968355178833,0.1625138372182846,0.20473067462444305,0.0088024251163005
7,9,0.5513728857040405,0.14738941192626953,0.193532332777977,0.0005092832725495
7,10,0.47547510266304016,0.16226640343666077,0.19424183666706085,0.0124986805021762
7,11,0.6594507098197937,0.14556023478507996,0.19421079754829407,0.0602364689111709
7,12,0.5755437612533569,0.15263095498085022,0.1974370926618576,0.0030642210040241
7,13,0.47460389137268066,0.1502300202846527,0.1918630748987198,0.0080859055742621
7,14,0.5147138237953186,0.16141267120838165,0.19735786318778992,0.0110937282443046
7,15,0.49862417578697205,0.16272439062595367,0.19903253018856049,0.0111034959554672
7,16,0.9558354616165161,0.13783103227615356,0.2021981179714203,0.0098272440955042
7,17,0.5852990746498108,0.14793658256530762,0.19566130638122559,0.0209989324212074
7,18,0.43528974056243896,0.15735454857349396,0.19785939157009125,0.0008523986907675
7,19,0.7845498919487,0.15376430749893188,0.20887941122055054,0.0170417036861181
7,20,0.4576690196990967,0.16985595226287842,0.20000596344470978,0.0119415037333965
7,21,0.48399198055267334,0.15837611258029938,0.19709423184394836,0.0085849873721599
7,22,0.6064577102661133,0.16217780113220215,0.20103999972343445,0.0005073366337455
7,23,1.3196420669555664,0.1261337250471115,0.2215094119310379,0.0172919891774654
7,24,0.529222309589386,0.15626734495162964,0.19404242932796478,0.0106935864314436
7,25,0.415303111076355,0.15959954261779785,0.19635920226573944,0.0159460958093404
7,26,0.5606842637062073,0.16048818826675415,0.19941234588623047,0.0145514421164989
7,27,0.42100784182548523,0.15647660195827484,0.1942630261182785,0.0106510873883962
7,28,0.45387133955955505,0.16495098173618317,0.19732579588890076,0.0004901955253444
7,29,0.5433701872825623,0.15213972330093384,0.18954245746135712,0.0119625432416796
7,30,0.5870893001556396,0.16459783911705017,0.20326906442642212,0.0105708204209804
7,31,0.4891130328178406,0.15839406847953796,0.198720321059227,0.0159856788814067
7,32,0.5541754364967346,0.149562805891037,0.1952844262123108,0.0090405782684683
7,33,0.47271645069122314,0.15909099578857422,0.19625037908554077,0.0105572277680039
7,34,0.6189122200012207,0.15424466133117676,0.20376558601856232,0.0144529687240719
7,35,0.5915602445602417,0.15668421983718872,0.19567863643169403,0.0087369512766599
7,36,0.6503439545631409,0.14011995494365692,0.1906052529811859,0.000886600872036
7,37,0.7798965573310852,0.14118191599845886,0.1969330906867981,0.0168776474893093
7,38,0.5961389541625977,0.14756470918655396,0.20642471313476562,0.0048367688432335
7,39,0.5641461610794067,0.15515857934951782,0.20208457112312317,0.0111120622605085
7,40,0.5120764970779419,0.1461271047592163,0.1924152970314026,0.0009824977023527
7,41,0.4969988465309143,0.1645313948392868,0.19919657707214355,0.01785559207201
7,42,0.575061023235321,0.15313363075256348,0.19932880997657776,0.0091574629768729
